url,label
http://tools.ietf.org/html/rfc106,0
http://www.hexatron.com/palm.html,0
http://www.bebits.com/app/1226,0
http://www.greatvalley.org/cvdn/,0
http://tools.ietf.org/html/rfc1543,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coR6d1y3RrhSWX-BFQR_JrKD-wOPW_aVUCCbFB9yoVS4jbmZTTHW1srGlVHdKB9lZB1m1Sqqc1r2VGl6lTlEPW-CRg_e6eAcfYKjp-O53kqWwO0mdJBBkUHXP_md1ZxhGOYAvaeU20j_6q57leK_uLgpHFRKQR6jwGgHSjkhxR0H6iBPZ_-9UDK2NiOQRQgfjT7cPVfXSNG6Mtak9nf6_J-W9W6tw\%3D\%3D&amp;attredirects=2,1
http://tools.ietf.org/html/rfc3007,0
http://www.marzocca.net/linux/,0
http://www.briannorris.com/programs.html,0
http://www.zinebook.com/resource/adobe.html,0
http://www.nytimes.com/library/tech/00/03/circuits/articles/23sull.html,0
http://tools.ietf.org/html/rfc2350,0
http://canecreek.net/remax/,1
http://www.oreillynet.com/windows/blog/2008/01/rubynet_vs_ironruby_whats_the.html,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crG8Cs9F92J75UVyOqnwm6cscFLMIX0jM61tPoL_lCmDpZPc8rviXbPCmfrUyen1WLdBeC0nNUPBUdAVIfI_Y822nFRneV0iwp7b2WvYsAdokFslwpvpoKaO4ZTcIF5ZpiMdBKHNz_-_j1ALcLqPHXijsiq3QCEbBc2TJJ-LiLI6M5jmaP1wI897rM8fgBsM_dESxzyIw-LPxZFoGUh4OOwXVbQlw\%3D\%3D&amp;attredirects=0,1
http://www.pixy.cz/apps/webedit/,0
http://workingwithwalter.com/wp-admin/images/screenshots/Paypal_Virefication/1591b9872cad92d25278f4bef1ca1d8e/,1
http://pastehtml.com/view/bdiudlgu5.html,1
http://www.cyberverse.net/query/trace/,0
http://groups.yahoo.com/group/PCGF/,0
http://groups.yahoo.com/group/Palace-Graphics/,0
http://www.qinxin.cn/images/index.htm?ref=http:/eyaohyjus.battle.net/d3/en/index,1
http://www.rybkj.cn/jpg?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
http://www.linabtechnologies.com/media/system/js/8f4e1b231bc520120a29649a394cd6b0/Einloggen.htm,1
http://tools.ietf.org/html/rfc1302,0
http://www.w3.org/Style/CSS/msie/,0
http://dmoz.org/Regional/faq.html,0
http://www.c2.com/cgi/wiki?MetaObjectProtocol,0
http://www.openp2p.com/pub/a/p2p/2003/04/03/alan_kay.html,0
http://www.popularmechanics.com/science/robotics/,0
http://tools.ietf.org/html/rfc832,0
http://www.sxlfjzzs.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fsdiltqius.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1
http://codigobox.com/~purebusi/paypal/,1
http://hannestool.com/wp-includes/js/re02ornzan/,1
http://www.noorbrands.com/cgi-binn/remax/index.htm,1
http://www.reportlab.com/software/opensource/,0
http://www-archive.mozilla.org/docs/codestock99/xul/xul_files/v3_document.htm,0
http://www.angelfire.com/hiphop/DarkProphecy/index.html,0
http://blackmaxphoto.tripod.com/bcphoto/index.html,0
http://automateinternetmarketing.com/service/service/Path=6N349g2t8ZR5ctyn3hw5sIr/,1
http://www.baneclene.com/catalog/carpet-fibers-manufacture.html,0
http://www.kuodesign.com/pineapple/,0
http://pastehtml.com/view/bg3kdlghp.html,1
http://www.cs.tut.fi/staff/pk/scheme/psd/article/article.html,0
http://www.informatica.com/us/solutions/enterprise-data-integration-and-management/data-quality/,0
http://www.informit.com/articles/article.aspx?p=1609144,0
http://tools.ietf.org/html/rfc755,0
http://www.tamos.com/products/commview/,0
http://x0shop.com/images?us.battle.net/login/en/?ref=kwoyldwus.battle.net/d3/en/index&amp;app=com-d3,1
http://www.bluemangolearning.com/revolution/,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=rlhydbzus.battle.net/d3/en/index&app=com-d3,1
http://www.excelsior-usa.com/xdsc.html,0
http://members.tripod.com/blostein/,0
http://www.gxyzx.com/js/?us.battle.net/login/en/?ref=dtiwlueus.battle.net/d3/en/index&amp;app=com-d3,1
http://www.szviko.com/Images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Ffcajfscus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1
http://www.njlhpslc.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fgbkajnmus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1
http://www.beotim.net/images/lit/littlewoods.htm,1
http://sourceforge.net/projects/rxvt,0
http://www.pagedowntech.com/products/,0
http://groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_event.html,0
http://www.indresanolandscaping.com/media/index.htm,1
http://www.devtools.narod.ru/en/main.html,0
http://slashdot.org/articles/99/06/24/156245_F.shtml,0
http://www.latfar.com/spaw/uploads/files/pay1/pp/,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqIeTpSbQrVBpDl62Z3lfI8_vW6mVZnM-3oEjy2Ek_wqng6CfhFyVhvVMlxtmgkV59RAz3siGTtwrDpkqfFGx4l1WVyw8i9BKBJ_ddy8RXahL6nmv0aq_yETMyZXeC9HWalCY0PwL_OdDVXZwIrtaaF6JTXg2bnbqrxz8b5nsTU9ztWnBMyBSgokZbI6GPHlVDW-1TKf_gmY8Diq534ljVgHN-7xQ\%3D\%3D&amp;attredirects=2,1
http://tools.ietf.org/html/rfc3171,0
http://homepage.eircom.net/~johnpcurran/,0
http://www.levinecentral.com/levinecentral/optimize-ool.html,0
http://www.creativegalleries.com/graphics/,0
http://kilic.org/crescent/,0
http://pastehtml.com/view/bfz2267cb.html,1
http://www.agilemodeling.com/essays/agileModelingRUP.htm,0
http://www.hsqxx.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index,1
http://tools.ietf.org/html/rfc2387,0
http://dinas.tomsk.ru/firebug/?paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run&amp;,1
http://www.wat-tech.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1
http://www.dbazine.com/sql,0
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=yfnidsgus.battle.net/d3/en/index&app=com-d3,1
http://www.members.shaw.ca/robkwong/,0
http://www.chessgenius.com/palm/,0
http://boingdragon.com/counters.html,0
http://www.prodraw.net/cartoon/,0
http://www.angelfire.com/ak4/kakphoto/,0
http://www.nbyixing.com/pro/?amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,1
http://www.trustice.com/java/gallery/,0
http://groups.yahoo.com/group/palace-server/,0
http://www.revistalibertad.com/media/cici/,1
http://home.comcast.net/~ronaldreese/453650344541fa3640b8dfba9cf6ea9.html,1
http://www.thegiacarangifoundation.org/home.html,0
http://sourceforge.net/projects/typo3/,0
http://www.nbyixing.com/pro/?amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,1
http://www.ccl4.org/~nick/P/Fast_Enough/,0
http://www.freewebs.com/qb89/,0
http://www.stevemcconnell.com/rdenum.htm,0
http://www.angelfire.com/mi2/beauidealnigerians/index.html,0
http://yro.slashdot.org/article.pl?sid=00/09/13/195213,0
http://mobile-de.wz.sk/aaa.html?lang=de&pageNumber=1&__lp=9712&scopeId=AT&sortOption.sortBy=searchNetGrossPrice&makeModelVariant1.searchInFreetext=false&makeModelVariant2.searchInFreetext=false&makeModelVariant3.searchInFreetext=false&makeM,1
http://tools.ietf.org/html/rfc3181,0
http://www.marylandinfo.com/Arts_and_Entertainment/Photography,0
http://queenofsubtle.com/404/,0
http://mundofashion.tv/teste/properties,1
http://activeageingawards.pauservers.com/,1
http://www.ifremer.fr/ditigo/molagnon/fortran90/engfaq.html,0
http://www.cdhia.org/index.html,1
http://www.ibm.com/developerworks/rational/library/139.html,0
http://www.angelfire.com/il/CrazyDan/witchcraft.html,0
http://mark-westcott.com/adminpanel/FCKeditor/editor/filemanager/upload/_notes/private/allaccounts/cahoot/login.htm,1
http://www.email-direct-nephro.com/wp-content/,1
http://www.netbeans.org/features/java/profiler.html,0
http://pastehtml.com/view/bfvj2lhqt.html,1
http://www.carten100.co.uk/templates/business3/images/aolaol/update.php,1
http://www.psicologo.cl/wp-content/uploads/Our\%20Samples.htm,1
http://www.mythic-beasts.com/tools-toys/xface/,0
http://www.eborcom.com/webmaker/,0
http://pastehtml.com/view/bfzi0ah2a.html,1
http://www.wtea.com/welcomee.htm,0
http://starling.us/tet/gus_perl/,0
http://www.nanoten.com/NT02/index.html,0
http://www.gnu.org/software/gnu-arch/,0
http://acom.mtxserv.fr/cache/fr/www.paypal.fr.login.cgi-bin.webscr.cmd.login.submit.dispatch.bto4otm3ojy1pmvkdg9ic3uei9z97yd76ndjdodj9dhbd5jdfk0r/update/TlRJMU9UQXhNVFEyTWpNPQ==/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43659e151e7138208b657ecc641564b422369e151e7138208b657ecc641564b42236,1
http://jarlm.w.interia.pl/tibiaown/rej.html,1
http://www.junipur.dk/farm/,0
http://services-runescape-com-ml-forums.totalh.net/m=weblogin.loginform.ws-mod=wwwssl=1reauth=1dest=account_settings.ws.html,1
http://triggur.org/furry/muf/,0
http://www.topix.com/rss/business/aerospace-defense.xml,0
http://open-eyes-lens.tripod.com/open-eyes-lens/,0
http://www.ssware.com/megapack.htm,0
http://eby926.h16.ru/,1
http://www.equi4.com/metakit/,0
http://www.angelfire.com/az2/Imagesoft/,0
http://www.xmadwater.com.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1
http://www.w3schools.com/asp/asp_examples.asp,0
http://tools.ietf.org/html/rfc972,0
http://www.biaobang.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1
http://www.gnu.org/software/auctex/preview-latex.html,0
http://tools.ietf.org/html/rfc3810,0
http://www.dragongym.com/remax/index.htm,1
http://tools.ietf.org/html/rfc580,0
http://www.theregister.co.uk/2003/09/15/google_the_only_archive_well/,0
http://e-sensei.us/www.paypal.co.uk/encripted/ssl218.site/resolutioncenters.html,1
http://www.mbd2.com/preload.htm,0
http://www.angelfire.com/ky/karenwilson/,0
http://www.jgoodies.com/freeware/forms/,0
http://www.tacocity.com.tw/orchids/english/index.htm,0
http://pastehtml.com/view/c2z44s9ee.html,1
