url,label
http://tools.ietf.org/html/rfc991,0
http://d2set.free.fr/en/projects/site/RebolSiteBuilder/Rebol.html,0
http://aeroclub.ua/upload/aol/index.html,1
http://www.microsoft.com/presspass/exec/billg/,0
http://www.mactech.com/articles/mactech/Vol.11/11.07/PrographApp/,0
http://www.backstagesalonandspa.com/wp-ami/index.html,0
http://tools.ietf.org/html/rfc213,0
http://habbodragaodefogo.rel7.com/,1
http://xyqx168.com/images/?app=com-d3&amp;http:/us.battle.net/login/en/?ref=http:/tbaoletus.battle.net/d3/en/index,1
http://www.weonlydo.com/index.asp?related=Mail,0
http://www.faqs.org/faqs/sgi/faq/admin,0
http://login.77865.maxkz.com/8817870d617fd49300eb69a64a8881cf/login.html,1
http://www.geocities.com/SiliconValley/Lab/7378/fischer.html,0
http://pastehtml.com/view/b2i243gkw.html,1
http://sourceforge.net/projects/froofyjit/,0
http://www.angelfire.com/tx4/PolkLonghorns/,0
http://www.freewebs.com/aylesburyscrabble/index.htm,0
http://www.freewebs.com/ryanrules2/,0
http://www.ireland-information.com/freecelticfonts.html,0
