url,short_url,sub_domain,favicon,ip,href_count,state_code,url_length,ssl,page_redirect,meta_data,url_rank
http://tools.ietf.org/html/rfc2853,1,1,1,69191230,765,0,35,0,0,1,12119
http://www.campiz.com/rphoto/,0,1,0,3098051569,0,0,29,1,0,1,10000000
http://directorking.home.comcast.net/,0,1,0,1174163531,0,1,37,1,0,0,8556
http://archive.apache.org/dist/java/,0,1,0,2328462214,12,0,36,1,0,0,2518
http://www.salon.com/letters/1999/07/07/cruise/print.html,1,1,0,1745942110,33,1,58,0,0,1,3764
http://www.dailymotion.com/us/,1,1,0,3272136586,0,0,30,0,0,1,263
http://www.canonical.org/~kragen/security-holes.html,0,1,-1,846467537,13,0,52,1,0,0,10000000
http://primwood.se/broschyrer/Redirect.php,1,1,0,3276416574,33,0,24,1,0,1,10000000
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.27.1619,0,1,1,2194376799,41,0,63,1,0,1,1854
http://members.tripod.com/ussgladiator74676/,1,1,0,3519740994,0,0,36,1,0,1,10000000
http://lawyerspiprogram.com/images/www.paypal.com/index.html,1,1,0,414961028,1,1,65,0,0,1,5479536
http://www.ibm.com/developerworks/library/it/it-0801art14/,1,1,0,1749720821,11,1,59,0,0,1,745
http://www.cs.fit.edu/~ryan/ada/ada-hist.html,1,1,0,2742454027,0,1,42,0,0,0,43999
http://computing.net/solaris/wwwboard/wwwboard.html,1,1,0,840715332,180,0,46,0,0,1,99561
http://www.pliner.com/macminix/,1,1,0,1746632853,0,1,32,0,0,1,10000000
http://www.df.lth.se/~triad/triad/,0,1,0,3257924125,0,1,34,1,0,0,87564
http://www.nytimes.com/2001/05/07/technology/07NECO.html,1,1,1,2539998628,35,0,126,0,0,1,90
http://www.microsoft.com/mac/products/,1,1,0,399773160,123,0,77,0,0,1,21
http://www.kf25zx.com/images/,0,1,0,3659275811,0,0,29,1,0,1,10000000
http://www.sz-leteng.com/images/?us.battle.net/login/en/?ref=cxgywstus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,2633832632,0,0,108,1,0,1,10000000
http://www.allexperts.com/browse.cgi?catLvl=3&amp;catID=1608,0,1,0,2540001484,1,1,60,1,0,0,1387365
http://edu.kde.org/applications/all/kturtle/,1,1,-1,2297653174,103,0,30,0,0,1,32988
http://www.hunterdouglascontract.com/ceilings,1,1,-1,585336755,197,0,62,0,0,1,84928
http://www.linabtechnologies.com/media/system/js/5bec3d1d723621e9b0fefdb6a29d13e7/Einloggen.htm,1,1,0,2405406328,7,1,91,1,0,1,10000000
http://www.babinet.cz/avatars/19889/hires/dir/0ef3cf01dc7ac733ce64613c7f54e769/,1,1,0,1604894786,0,1,76,0,0,0,757362
http://www.bultreebank.org/clark/,1,1,0,3237777951,36,0,32,1,0,1,8471141
http://publib-b.boulder.ibm.com/Redbooks.nsf/RedbookAbstracts/sg242216.html?Open,0,1,1,2866876185,42,1,80,1,0,1,745
http://www.pctechguide.com/14Memory.htm,1,1,0,3510338562,75,0,43,0,0,1,731378
http://steamterms.gegahost.net/,0,1,0,1168951705,0,0,31,1,0,1,7247663
http://www.ml-consult.co.uk/foxstuff.htm,0,1,0,531266393,65,0,40,1,0,1,1467151
http://www.mbine.com/es/TLBS/tlbs/esp/segmento/particulares=JSP91/index.html,0,1,0,887489546,0,1,76,1,0,0,10000000
http://usersercure.x90x.net/public_html/index.php,1,1,0,598293180,0,0,163,0,0,1,5630
http://www.xmadwater.com.cn/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,1,0,3024929084,2,1,100,1,0,0,10000000
http://csd.informatik.uni-oldenburg.de/~jass/,0,1,1,2255101232,58,0,45,1,0,1,87449
http://en.wikipedia.org/wiki/House_(operating_system),1,1,1,1734780640,105,0,54,0,0,1,13
http://www.debian.org/distrib/packages,1,1,0,2501116943,97,0,39,0,0,1,10694
http://www.vgent.com/officers/www.halifax-online.co.uk/_mem_bin/halifax_LogIn/formslogin.aspsource=halifaxcouk/,0,1,0,3107303733,4,0,111,1,0,1,10000000
http://emru.ru/NedBank/NedBank/index.htm,1,1,-1,1539567751,5,0,44,1,0,1,10000000
http://www.grupet.at/home_en.php,1,1,1,3652176410,76,0,23,0,0,1,733823
http://www.kotterink.com/expression/,0,1,0,3274345996,0,0,36,1,0,1,10000000
http://www.timewarner.com/newsroom/press-releases/2000/08/Ask_Jeeves_Netscapes_Open_Directory_Project_Team_To_08-14-2000.php,1,1,1,585772688,113,0,32,0,0,1,70751
http://icu.sourceforge.net/docs/papers/cpp_report/an_introduction_to_garbage_collection_part_ii.html,1,1,0,3630769674,1,0,97,0,0,1,384322
http://sourceforge.net/projects/philex,1,1,0,3630769677,262,0,40,0,0,1,467
http://ede.sourceforge.net/page/,1,1,0,3630769674,10,0,23,0,0,1,2760869
http://training.figleaf.com/Courses/ColdFusion_Training.cfm,1,1,-1,232976925,39,0,24,0,0,1,685135
http://www.monochrom.at/daumen/netzwerk-eng.htm,0,1,0,1047795516,10,0,47,1,0,1,10000000
http://univeb.com.br/admin002/img/icons/inc/css/?8465398469465928748t4875384?/C13l0_,1,1,0,1746024858,0,1,85,0,0,1,10000000
http://www.canadagrain.com/wildoats/wointro.html,0,1,0,3624993199,15,0,48,1,0,1,4783428
http://www.freewebs.com/tcvanbuuren/,1,1,0,1745901542,1,1,37,0,0,1,136276
http://www.apcf.pt/xmlrpc/DiaeNoite.html,0,1,0,3272096557,0,1,40,1,0,0,10000000
http://pastehtml.com/view/bewsedjz1.html,1,1,1,2542501898,5,0,41,0,0,1,1250938
http://www.angelfire.com/la2/TheHideaway/,0,1,0,3519740969,6,0,41,1,0,1,17554
http://paparazzo2012.net84.net/vaidevisa/vaidevisa/asp/conta/autentica/autentica.php,1,1,0,2572943460,1,1,46,0,0,1,6382
http://users.otenet.gr/~sulfonic/cpc/,0,1,-1,1407926316,0,0,37,1,0,0,45964
http://www.doncastersc.vic.edu.au/css/cgi-bin/confirmaccount/session_start_ds5455qd1568qsd5sdq651d165qdf87fqs8b48b74hbh/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,1,1,-1,3413242970,114,1,217,1,0,1,4385231
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=xxmwzrrus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1285867426,0,1,110,1,0,0,10000000
http://www.pctechguide.com/63Networking.htm,1,1,0,3510338562,76,0,38,0,0,1,731378
http://thewebdemon.tripod.com/webdemon/,0,1,0,3519740994,2,0,39,1,0,1,10000000
http://computers.douglasthrift.net/searchengine/,1,1,0,401541112,16,0,31,0,0,1,10000000
http://www.ibm.com/software/webservers/appserv/was/featurepacks/xml/,1,1,1,1749720821,57,0,37,0,0,1,745
http://en.wikipedia.org/wiki/Motorola_68000,1,1,1,1734780640,623,0,44,0,0,1,13
http://search.cpan.org/~podgursv/HTML-BarGraph-0.5/BarGraph.pm,1,1,1,2539998937,76,0,71,0,0,1,44147
http://pastehtml.com/view/bb0diqcv8.html,1,1,1,2542501898,4,0,41,0,0,1,1250938
http://www.siggraph.org/education/materials/HyperGraph/video/codecs/Default.htm,1,1,0,1089380219,116,0,24,0,0,1,162693
http://www.deskspaceanyplace.com/index.html,1,1,0,1241920647,29,0,34,0,0,1,10000000
http://creeksideshowstable.com/Paypal_Virefication/d1a94cb080b06cd1131720e8267588d5/new1/e713efc85eb275a023ec317b8e9129d9/,0,1,0,1760542902,0,1,122,1,0,0,10000000
http://www.freewebs.com/russellfarms/,1,1,0,1745901542,1,1,38,0,0,1,136276
http://www.csm.ornl.gov/pvm/NTport.html,1,1,0,2690321258,7,0,40,0,0,0,52635
http://www.chappellassoc.com/articles/article_Refer_Counting.html,0,1,0,3624993197,0,1,65,1,0,0,10000000
http://www.angelfire.com/pro2/videosforeyou/,0,1,0,3519740969,1,1,44,1,0,1,17554
http://www.indianbusybees.com/blog/wp-content/themes/busybees/8982331851/625305350/,0,1,0,2734380445,0,1,83,1,0,0,3760034
http://www.sxdfzy.com/images/?www.runescape.com/m=weblogin/loginform.html,0,1,0,993076157,2,1,73,1,0,0,10000000
http://www.inc.com/inc5000/,1,1,-1,2539998518,195,0,28,0,0,1,2223
http://www.freewebs.com/bbsfilmakers/,1,1,0,1745901542,1,1,38,0,0,1,136276
http://lyskyz.com/images/?us.battle.net/login/en/?ref=3D3Dht=,0,1,0,2893618197,0,1,61,1,0,0,10000000
http://www.angelfire.com/pa/thebreach/,0,1,0,3519740969,2,0,38,1,0,1,17554
http://www.w3.org/XML/notes,0,1,0,2149463140,32,0,27,1,0,0,5103
http://www.uruk.org/~erich/emu/,0,1,0,1097088617,28,0,31,1,0,0,10000000
http://en.wikipedia.org/wiki/Atmospheric_water_generator,1,1,1,1734780640,210,0,57,0,0,1,13
http://digilander.libero.it/christian_terlizzi/,1,1,0,3587251911,0,0,48,0,0,1,650
http://www.f-scenery.com/english/index.html,0,1,0,1746644622,0,1,43,1,0,0,10000000
http://www.42north.org/mjm/rpg/dc/,1,1,0,3326601519,53,1,31,0,0,1,10000000
http://arrowlighthaulage.co.uk/arrowblog/wp-content/uploads/2009/06/yahoo.com.html,1,1,0,2892123584,30,1,87,0,0,1,10000000
http://kat106.com/facebooklog/Login.htm,0,1,0,3098497824,0,1,39,1,0,0,8375290
http://www.zuoyuhuimo.com/data/ssl/webscr.htm,0,1,0,2790798137,1,0,45,1,0,1,10000000
http://www.freewebs.com/griffithsales/,1,1,0,1745901542,11,0,39,0,0,1,136276
http://www.weonlydo.com/index.asp?showform=SFTP.NET,1,1,0,1535568852,0,0,52,0,0,0,3441569
http://phaseit.net/claird/comp.lang.tcl/tcl.html,0,1,0,919687406,83,0,48,1,0,0,5230104
http://www.cellspark.com/MidiCutter.html,1,1,-1,1746646903,304,0,41,0,0,1,6302204
http://www.1up.com/do/previewPage?cId=3140825&amp;did=1,0,1,0,389357619,0,1,55,1,0,0,170121
http://www.jhjfkj.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1804875078,0,0,97,1,0,0,10000000
http://www.polinashepherd.co.uk/wp-content/themes/PolinaShepherd/phpThumb/cache/security.htm,1,1,-1,1436536955,68,1,93,0,0,1,10226073
http://www.expo21xx.com/textile21xx/default.htm,1,1,0,3651141811,169,0,48,0,0,1,787811
http://digilander.libero.it/flowa/,1,1,0,3587251911,0,0,35,0,0,1,650
http://www.lightlink.com/hessling/,0,1,0,1077522438,38,0,34,1,0,1,2208877
http://www.robertnz.net/nm_intro.htm,0,1,0,1136903449,9,0,36,1,0,1,3730623
http://www.gnu.org/software/java/java.html,0,1,0,3509828756,36,0,42,1,0,1,10088
http://tools.google.com/dlpage/webmmf,1,1,0,2899908878,10,0,38,0,0,0,1
http://www.viscomsoft.com/products/videocap/,0,1,0,843018876,100,0,44,1,0,1,692638
http://abcinternational.md/wp-content/plugins/share-buttons/like/images/mailru/Saldo_Sodexo/,0,1,-1,1475088426,35,1,92,1,0,1,10269709
http://sourceforge.net/projects/pn-mod-books,1,1,0,3630769677,262,0,46,0,0,1,467
http://sg.motorola.com/bluetooth/,1,1,0,2428273005,0,0,33,0,0,1,14716
http://www.mujercomovos.com.ar/plugins/system/legacy/images/promo/,1,1,0,872783175,257,1,67,0,0,1,10000000
http://gpsmarcopolo.com/mobile/Remax/index.htm,1,1,0,1113625875,0,1,47,0,0,0,6078548
http://spreadsheets.google.com/spreadsheet/formResponse?formkey=dEpvUV9zYmI3X0treG05MlFhWHhwZEE6MQ&amp;theme=0AX42CRMsmRFbUy01ZDc3NWRkZC1mYWQzLTQxYzItYTQ2Yy05OGFmMDE1NGY4ZjY&amp;embedded=true&amp;ifq,1,1,1,3627736270,2,1,200,0,0,1,1
http://www.cse.wustl.edu/~jain/refs/wir_refs.htm,1,1,0,2164050678,146,0,49,0,0,1,8708
http://www.infotoday.com/searcher/jan03/west.shtml,1,1,0,1203522382,161,0,51,0,0,1,244346
http://derelicte.co.uk/aol/index.htm,0,1,0,3584806691,13,1,36,1,0,1,10000000
http://www.jlcyedu.com.cn/news/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fxwzqzbwus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,1,0,2901857212,0,0,144,1,0,0,10000000
http://xceed.com/Zip_ActiveX_Intro.html,1,1,1,2655387320,87,0,51,0,0,1,329628
http://pastehtml.com/view/b4awoujk7.html,1,1,1,2542501898,5,0,41,0,0,1,1250938
http://www.topix.com/com/nws,0,1,0,1745902733,0,1,28,1,0,1,16040
http://affiliatealmanac.com/systembanking/1463fc7533b56bc04e7fb1d624763ec1/,1,1,0,583929066,0,0,163,0,0,1,5630
http://www.netlijn.nl/wp-content/uploads/sample10/products.htm,0,1,0,1538785314,0,1,62,1,0,0,10243543
http://www.bcu.ac.uk/dcs/,1,1,0,864875865,21,0,21,1,0,1,39806
http://www.members.tripod.com/cansis2k/,0,1,0,3519740994,27,0,39,1,0,1,142518
http://www.abb.com/robots/,1,1,1,2330001932,321,0,37,0,0,1,9523
http://weijers.net/guide/,1,1,0,2513600598,0,0,30,0,1,1,2967830
http://www.lexingtonfairness.org/modules/mod_login/tmpl/webmail.aol.com/index.htm,0,1,0,1086298246,0,1,81,1,0,0,10000000
http://juixe.com/techknow/,0,1,0,3497111101,97,0,26,1,0,1,10000000
http://www.extensione.it/h4u/media/,0,1,0,1579172809,0,1,35,1,0,0,10000000
http://psbih.ba/templates/madeyourweb/css/bds/,0,1,-1,1542073942,28,1,46,1,0,1,10000000
http://www.useit.com/alertbox/20001029.html,1,1,-1,920743216,237,0,54,0,0,1,10867
http://bartonprogramming.com/includes/domit/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing,0,1,-1,577145012,1,0,131,1,0,1,10000000
http://home.foni.net/~johanneshub/,0,1,0,1384915116,3,0,34,1,0,1,7913216
http://www.altera.com/products/ip/processors/nios/nio-index.html,1,1,1,224091978,149,0,66,0,0,1,768
http://www.marutan.net/rpcemuspoon/,0,1,0,3108447418,0,0,35,1,1,1,10000000
http://www.ecommercetimes.com/perl/story/2759.html,1,1,1,840092489,250,0,46,0,0,1,138162
http://ijosh.com//wp-content/themes/stgeorgemodified/stgeorge.htm,1,1,0,1746635836,1,1,66,0,0,1,10000000
http://www.boardgamegeek.com/game/9160,1,1,-1,2194878429,2,0,52,0,0,1,2790
http://www.imperosoftware.com/impero.asp,0,1,0,1746431028,0,1,40,1,0,0,418040
http://www.nbyixing.com/pro/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,1,0,2928358521,1,1,97,1,0,1,10000000
http://accai.org/es/wp-content/uploads/atilio.php,1,1,0,1815875510,31,0,49,1,0,1,49406
http://ingenico.cleaningcards.com/dev/css/secue.update.visa.dk/my-account/update-pass.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame=,0,1,0,3482646671,0,1,254,1,0,0,10000000
http://sevillaflores.com.uy/abn/abnamro/abnamro/,1,1,0,1209880629,0,1,53,0,0,0,5403206
http://www.cs.washington.edu/research/constraints/deltablue/,1,1,0,584551384,3,0,48,0,0,0,4026
http://www.fenetlaw.com/components/www.bradesco.com.br/,0,1,0,2790181252,1,1,55,1,0,0,10000000
http://www.angelfire.com/va/horneddorsetsheep/,0,1,0,3519740969,28,0,46,1,0,1,17554
http://groups.yahoo.com/group/blinkies/,1,1,-1,2007044107,43,0,49,0,0,1,11
http://www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/5f108be6bafdcf5f1822035f392d27af,0,1,1,575717005,1,1,101,1,0,1,10000000
http://oort.com/turbots/asm.htm,0,1,0,1074629603,38,0,31,1,0,1,10000000
http://www.babinet.cz/avatars/19889/hires/dir/2c4162b975e699a79144f94598f0980b/,1,1,0,1604894786,0,1,76,0,0,0,757362
http://pbem.brainiac.com/titan_pbem.htm,1,1,0,1148052404,14,0,40,0,0,1,2403429
http://airweb.cse.lehigh.edu/2005/bifet.pdf,0,1,0,2159310887,0,0,43,1,0,0,49326
http://xardin.net/scripts/fsbb/aoll/login.psp.htm,0,1,1,1382189279,39,1,49,1,0,1,10000000
http://www.angelfire.com/fl/lioness26/transcribe.html,0,1,0,3519740969,19,0,53,1,0,1,17554
http://www.things-to-say.com/index.html,0,1,0,3512942644,0,0,39,1,0,1,10000000
http://www.theregister.co.uk/2000/11/08/europe_to_ban_spam/,1,1,0,1746070102,0,1,58,0,0,0,22188
http://torent360.com/templates/atomic/sincr/dispositivo/acessoseguro.sincronizacao.itauToken/,0,1,0,787674767,0,1,93,1,0,0,10000000
http://theoretica.informatik.uni-oldenburg.de/~moby/,0,1,-1,2255101232,12,0,52,1,0,1,87449
http://www.bearcave.com/software/java/java_compiler.html,1,1,0,886796499,9,0,52,1,0,0,3054360
http://www.delicakes.cl/wp-includes/images/smilies/Logon.htm,1,1,-1,912163227,0,0,61,0,0,1,10000000
http://www.pierresoft.com/eng/,0,1,0,1746633414,27,0,30,1,0,1,10000000
http://www.keepsoft.com/tc.htm,1,1,0,1607846750,25,0,35,0,0,1,5845604
http://docs.google.com/spreadsheet/viewform?formkey=dFdfQkg4bnY5WTc3OG00OEhJcWlYdkE6MQ,1,1,1,2899947214,3,1,87,0,0,1,1
http://workcapacities.com/jap/www.euronosefi.c/https.cgi-bin/webscr-cmd_login-run/dispatch-5885d80a13c0db1f22d2300ef60a6759516e590e949da361fd1b680561e9552a/,0,1,0,3423217300,53,1,156,1,0,1,10000000
http://helgoland-traumurlaub.homepage.t-online.de/Paypal\%20Upgrade.html,1,1,0,1352009354,0,1,74,1,0,0,838
http://zvon.org/xxl/DOM2reference/Output/index.html,0,1,0,1599411895,0,0,51,1,0,1,418902
http://esxcc.com/js/index.htm?ref=ukwcsnsus.battle.net/d3/en/index,0,1,0,1755360951,0,1,66,1,0,0,10000000
http://www.redset.com.ua/ppLogin/86971/login.html?lya971@hotmail.com,0,1,0,3108176140,0,1,68,1,0,0,10000000
http://www.onejade.com/img/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;app=com-d3,1,1,1,64975801,2,0,62,0,0,1,2418
http://www.crocodilian.co.za/wp-content/uploads/2012/09/,0,1,0,700515636,0,1,56,1,0,0,10000000
http://searchenginewatch.com/article/2068090/Whats-the-Big-Deal-With-Social-Search,1,1,0,2378290453,0,1,86,1,0,0,12867
http://jzydky.com/inform.htm,0,1,0,2633713148,0,1,28,1,0,0,10000000
http://www.nationalarchives.gov.uk/PRONOM/,0,1,0,1506112176,0,0,42,1,1,1,51796
http://warrior-guild.w.interia.pl/,1,1,1,3645522199,435,0,23,0,0,1,723
http://www.asideal.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,1,0,2709234161,0,0,80,1,0,1,10000000
http://upgrade-server.tk/,0,1,0,3272880050,0,1,25,1,1,1,10000000
http://www.saila.com/usage/colour/,1,1,1,2405377815,101,0,42,1,0,1,7339426
http://www.asideal.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,0,1,0,2709234161,0,0,103,1,0,1,10000000
http://www.tweakheadz.com/surviving_scsi_hell.html,1,1,0,1249758073,58,0,51,0,0,1,1200470
http://www.ou.edu/research/electron/internet/veronica.htm,1,1,0,2624517906,8,0,58,0,0,0,14022
http://eventoya.com/loads/newZoho/newzoho1.html,0,1,0,3403992200,0,1,47,1,0,0,10000000
http://goldies.dk/forms/kdkhd0q3kc/1331591255&amp;/WelCo/AOL\%20Account\%20Verification\%20Form.html,1,1,0,2152505546,0,1,106,1,0,0,10000000
http://en.wikipedia.org/wiki/DR-DOS,1,1,1,1734780640,1404,0,36,0,0,1,13
http://www.wipo.int/amc/en/domains/decisions/html/2000/d2000-1515.html,1,1,0,3238354256,1,0,71,0,0,1,5612
http://www.ontariosheep.org/index.html,1,1,1,916821833,106,0,39,0,0,1,3175432
http://sgshfsgdhfyshssdhdjdsds.ias3.com/alert/index.html,1,1,0,64975801,40,0,59,0,0,1,2418
http://slmpakistan.org/remaxnew/index.htm,0,1,-1,1608075878,43,1,41,1,0,1,10000000
http://trshmn4.tripod.com/corporatelogoland/,0,1,0,3519740994,21,0,44,1,0,1,10000000
http://muslim-culture.com/wp-content/plugins/akismet/3814807376/143493053/,1,1,0,3221245464,23,1,75,0,0,1,10000000
http://gm26.com/images?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,1,0,2523756656,1,0,76,1,0,0,10000000
http://www.twanvandewiel.nl/library/USAA/ntasa/ff098fcbf4fe09784f3620529046cfd8/polc.html,1,1,0,1844302660,0,1,90,0,0,0,10000000
http://www.scripophily.net/vivun.html,1,1,-1,1241920647,215,0,34,0,0,1,1572742
http://sourceforge.net/projects/foing/,1,1,0,3630769677,260,0,39,0,0,1,467
http://wwwcip.informatik.uni-erlangen.de/~msfriedl/,1,1,0,2210143788,39,0,52,0,0,1,43884
http://lox1.loxinfo.co.th/~kultana/,0,1,0,3415403926,0,1,35,1,0,0,8938847
http://www.mcaleely.com/freeware/EikonWizard/,1,1,0,1109883713,10,0,42,0,0,1,10000000
http://www.theage.com.au/articles/2002/10/16/1034561210642.html,1,1,1,2539998853,178,0,90,0,0,1,4639
http://creeksideshowstable.com/Paypal_Virefication/119d956726658d3736d59b5e9c1d4de7/new1/216cf3b16d7e6322a283a5a81bd2bb46/ecce86053d0b8c1ad3414df1864129dd/,0,1,0,1760542902,0,1,155,1,0,0,10000000
http://cloud4call.com/home/wp-content/themes/Cloud4Call/temp/gg/,1,1,0,2597397588,0,1,68,1,0,0,10000000
http://www.industriallogic.com/papers/learning.html,1,1,0,877962877,48,0,52,0,0,1,1708291
http://mano-habbomoedasgratissoaki.blogspot.com/,0,1,0,2899943841,12,1,48,1,0,0,10000000
http://www.safety-lab.com/en/products/1.htm,1,1,0,772044462,21,0,57,1,0,1,4731273
http://tools.ietf.org/html/rfc3184,1,1,1,69191230,33,0,35,0,0,1,12119
http://www.sheqjobs.com/blog/Trade\%20File/login.html,1,1,0,64975801,50,0,63,0,0,1,2418
http://www.flourish.org/zbefunge/,1,1,0,774570168,11,0,34,0,0,0,3814977
http://jamesriverpainters.com/wp-admin/maint/CBIBSWeb.start.html,1,1,-1,1806960938,53,1,65,0,0,1,10000000
http://hosting1-fr.santrex.net/~letsbuyp/onlineaccess/RBI-OAC/boi/index.htm,0,1,0,1158735402,0,1,75,1,0,0,8638306
http://c-command.com/spamsieve/,1,1,1,2917987430,59,0,32,0,0,1,576347
http://www.members.tripod.com/riverbrattone/,0,1,0,3519740994,17,0,44,1,0,1,142518
http://mody70.w.interia.pl/index.html,1,1,1,3645522199,435,0,23,0,0,1,723
http://www.stylusstudio.com/xslt_debugger.html,1,1,0,392168656,96,0,46,1,0,1,517086
http://cobweb.ecn.purdue.edu/~ace/,1,1,0,2150524933,15,0,36,0,0,0,2102
http://szdev.tripod.com/emain.htm,0,1,0,3519740994,0,0,33,1,0,1,10000000
http://www.svgalib.org/rus/z81.html,0,1,0,1806477435,10,0,35,1,0,1,8623995
http://home.comcast.net/~graczyk2/httpwww.craigslist.orgabouthelpsystemstatuss.craigslist-step.html,1,1,1,1174163531,7,1,98,0,0,1,305
http://www.qyjrgd.com/img/?ref=us.battle.net/d3/en/index,1,1,0,2631948980,1,0,22,1,0,1,10000000
http://resumejob.ru/css/,0,1,0,1045186701,0,0,24,1,0,1,10000000
http://by.optimost.com/trial/2/p/paypalwholepage1/1089/content.html,0,1,0,399772679,0,1,67,1,0,0,5594151
http://tools.ietf.org/html/rfc79,1,1,1,69191230,7,0,33,0,0,1,12119
http://www.miccarlson.com/~belldesi/wwwfull/,1,1,-1,3325106065,28,1,45,0,0,1,10000000
http://www.polyall.com/uses_of_polyall.htm,1,1,-1,758701192,2,0,43,0,1,1,10000000
http://www.opengl.org/registry/doc/GLSLangSpec.Full.1.20.8.pdf,1,1,0,2890116990,0,0,69,0,0,0,62054
http://www.webmind-it.com/index.asp?lang=EN,0,1,0,773773267,0,1,43,1,0,0,10000000
http://getacustomdesign.com/clickheat/paypal.com.cgibin.webscr.cmd.login.submit.dispatch.login/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd442543d01/,1,1,0,846475556,148,0,55,0,0,1,1002467
http://www.seiz.ch/Jallist/content_html,1,1,1,2197769233,6,0,40,0,0,1,10301282
http://www.nagra.org/displaycommon.cfm?an=1&amp;subarticlenbr=4,1,1,0,585256392,39,1,31,0,0,1,10000000
http://www.gxfzcpa.com/upload/?secure.runescape.com/m=weblogin/loginform.ws?mod=www,0,1,0,2589763285,1,0,83,1,0,1,10000000
http://bancabod.idomyweb.com/,0,1,0,3423287344,0,0,29,1,0,1,10000000
http://userupgradeteam.php5.cz/,0,1,0,3653661496,10,0,31,1,0,1,1520183
http://www.jguru.com/faq/home.jsp?topic=JBuilder,1,1,1,1177163675,83,0,44,1,0,1,807006
http://tools.ietf.org/html/rfc271,1,1,1,69191230,8,0,34,0,0,1,12119
http://www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/f4ff20a8983a9b6c3ab225bada50aa85,0,1,1,575717005,1,1,101,1,0,1,10000000
http://www.globalsupplycompany.tk/,0,1,0,3272879083,0,1,34,1,1,1,10000000
http://isapidlle-bay.inc.se/,1,1,1,3276416661,332,0,20,0,0,1,3033514
http://www.freewebs.com/ncscripts/KoLbot.docs/,1,1,-1,1745901798,24,1,47,0,0,1,136276
http://chandniviranistartchatchandni.blogspot.com/,0,1,0,3627736257,12,1,50,1,0,0,10000000
http://www.extreme.indiana.edu/xgws/xsoap/,0,1,0,2620936980,49,0,42,1,0,0,21350
http://jrobot.sourceforge.net/home.htm,0,1,0,3630769674,7,0,38,1,0,1,467
http://www.sqldata.com/broker.htm,0,1,0,2733759085,0,1,33,1,0,0,3361026
http://www.airnav.com/airport/18K,0,1,0,2994767740,60,0,33,1,0,1,99782
http://www.mathematik.uni-marburg.de/~eden/,1,1,0,2314763056,21,0,44,0,0,1,49287
http://www.gregorybraun.com/MIRV2000.html,1,1,0,1168612929,1,0,53,1,0,1,10000000
http://www.cisl.ucar.edu/css/software/fishpack90/,1,1,-1,2155208965,89,0,26,0,0,1,41538
http://www.kaufmann.no/roland/dvorak/,0,1,0,2760156380,91,0,37,1,0,0,2316262
http://witty-shop.com/buy/Paypal/,1,1,0,763691818,1,0,38,0,0,1,10000000
http://news.cnet.com/2100-1001-246489.html,1,1,0,599674706,217,0,66,0,0,1,167
http://www.informit.com/store/product.aspx?isbn=0130211192,1,1,1,2679547718,111,0,71,0,0,1,19552
"http://cactus2e.com/cache/_/bb/?page3,105,7537,0,0,1,1.bb?codigoNoticia=3440=3680644",0,1,0,3645670632,56,1,84,1,0,1,10000000
http://www.angelfire.com/in3/me3/index.html,0,1,0,3519740969,23,0,43,1,0,1,17554
http://www.oracle.com/technology/tech/xml/,1,1,0,1749720473,72,0,62,0,0,1,469
http://www.angelfire.com/mi/romyldale/,0,1,0,3519740969,25,0,38,1,0,0,17554
http://www.computer.org/portal/web/tkde/,1,1,0,583374845,209,1,41,0,0,1,42420
http://raleigh.pm.org/dbi/,0,1,0,2471175920,14,0,26,1,0,0,277692
http://www.passitcert.com/english,0,1,0,2633633299,0,1,33,1,0,0,10000000
http://www.pferdetherapie.at/jupgrade/l/https:/www.bankline.itau.com.br/GRIPNET/atencao.8849951/itoken/bklcom.dll//,1,1,0,1426950849,99,1,113,0,0,1,10000000
